competences/logo/csharp.png,C#,*4
competences/logo/html.png,Html,*4
competences/logo/css.png,Css,*3
competences/logo/js.png,JavaScript,*4
competences/logo/wpf.png,WPF,*4
competences/logo/nservicebus.png,NServiceBus,*2
competences/logo/vcs.png,Git,*4
competences/logo/docker.png,Docker,*2
competences/logo/vs.png,Visual Studio,*5
competences/logo/sql.png,Databases,PL-SQL*4;T-SQL*4
